seller_id,regime,n_stores,n_items_target,n_items_actual,method,eta,tilt,gt_segment,seller_accuracy
1751,focused,3,100,99,B_noise,0.15,neutral,8,0.7272727272727273
1752,focused,3,100,99,B_noise,0.15,hard,7,0.7070707070707071
1753,focused,3,100,99,B_noise,0.15,easy,10,0.7575757575757576
1754,focused,3,100,99,B_noise,0.15,neutral,7,0.7272727272727273
1755,focused,3,100,99,B_noise,0.15,hard,7,0.6767676767676768
1756,focused,3,100,99,B_noise,0.15,easy,5,0.8686868686868687
1757,focused,3,100,99,B_noise,0.15,neutral,5,0.8484848484848485
1758,focused,3,100,99,B_noise,0.15,hard,3,0.7171717171717171
1759,focused,3,100,99,B_noise,0.15,easy,10,0.7676767676767676
1760,focused,3,300,300,B_noise,0.15,easy,10,0.7866666666666666
1761,focused,3,300,300,B_noise,0.15,neutral,7,0.6666666666666666
1762,focused,3,300,300,B_noise,0.15,hard,0,0.7066666666666667
1763,focused,3,300,300,B_noise,0.15,easy,6,0.7766666666666666
1764,focused,3,300,300,B_noise,0.15,neutral,6,0.7733333333333333
1765,focused,3,300,300,B_noise,0.15,hard,7,0.7
1766,focused,3,300,300,B_noise,0.15,easy,5,0.83
1767,focused,3,300,300,B_noise,0.15,neutral,6,0.76
1768,focused,3,300,300,B_noise,0.15,hard,9,0.77
1769,focused,3,300,300,B_noise,0.15,easy,6,0.79
1770,focused,3,300,300,B_noise,0.15,neutral,8,0.7866666666666666
1771,focused,3,300,300,B_noise,0.15,hard,3,0.66
1772,focused,3,300,300,B_noise,0.15,easy,2,0.7866666666666666
1773,focused,3,300,300,B_noise,0.15,neutral,0,0.71
1774,focused,3,300,300,B_noise,0.15,hard,3,0.6566666666666666
1775,focused,3,300,300,B_noise,0.15,easy,5,0.8233333333333334
1776,focused,3,300,300,B_noise,0.15,neutral,6,0.7933333333333333
1777,focused,3,300,300,B_noise,0.15,hard,3,0.65
1778,focused,3,300,300,B_noise,0.15,easy,10,0.82
1779,focused,3,300,300,B_noise,0.15,neutral,8,0.82
1780,focused,3,300,300,B_noise,0.15,hard,4,0.7233333333333334
1781,focused,3,300,300,B_noise,0.15,easy,8,0.8033333333333333
1782,focused,3,300,300,B_noise,0.15,neutral,10,0.8266666666666667
1783,focused,3,300,300,B_noise,0.15,hard,3,0.59
1784,focused,3,300,300,B_noise,0.15,easy,2,0.7733333333333333
1785,focused,3,300,300,B_noise,0.15,neutral,3,0.62
1786,focused,3,300,300,B_noise,0.15,hard,7,0.7166666666666667
1787,focused,3,300,300,B_noise,0.15,easy,2,0.7833333333333333
1788,focused,3,300,300,B_noise,0.15,neutral,8,0.7833333333333333
1789,focused,3,300,300,B_noise,0.15,hard,9,0.79
1790,focused,3,300,300,B_noise,0.15,easy,8,0.7933333333333333
1791,focused,3,300,300,B_noise,0.15,neutral,4,0.7266666666666667
1792,focused,3,300,300,B_noise,0.15,hard,4,0.73
1793,focused,3,300,300,B_noise,0.15,easy,8,0.7933333333333333
1794,focused,3,300,300,B_noise,0.15,neutral,5,0.7966666666666666
1795,focused,3,300,300,B_noise,0.15,hard,3,0.65
1796,focused,3,300,300,B_noise,0.15,easy,2,0.7433333333333333
1797,focused,3,300,300,B_noise,0.15,neutral,9,0.7866666666666666
1798,focused,3,300,300,B_noise,0.15,hard,4,0.73
1799,focused,3,300,300,B_noise,0.15,easy,6,0.75
1800,focused,5,30,30,B_noise,0.15,easy,1,0.9
1801,focused,5,30,30,B_noise,0.15,neutral,1,0.7333333333333333
1802,focused,5,30,30,B_noise,0.15,hard,7,0.9
1803,focused,5,30,30,B_noise,0.15,easy,8,0.8666666666666667
1804,focused,5,30,30,B_noise,0.15,neutral,6,0.6
1805,focused,5,30,30,B_noise,0.15,hard,3,0.7
1806,focused,5,30,30,B_noise,0.15,easy,10,0.8333333333333334
1807,focused,5,30,30,B_noise,0.15,neutral,3,0.8
1808,focused,5,30,30,B_noise,0.15,hard,0,0.8333333333333334
1809,focused,5,30,30,B_noise,0.15,easy,6,0.7
1810,focused,5,30,30,B_noise,0.15,neutral,2,0.7333333333333333
1811,focused,5,30,30,B_noise,0.15,hard,9,0.7666666666666667
1812,focused,5,30,30,B_noise,0.15,easy,10,0.7666666666666667
1813,focused,5,30,30,B_noise,0.15,neutral,7,0.8
1814,focused,5,30,30,B_noise,0.15,hard,3,0.6333333333333333
1815,focused,5,30,30,B_noise,0.15,easy,8,0.8
1816,focused,5,30,30,B_noise,0.15,neutral,0,0.5666666666666667
1817,focused,5,30,30,B_noise,0.15,hard,7,0.8666666666666667
1818,focused,5,30,30,B_noise,0.15,easy,2,0.8333333333333334
1819,focused,5,30,30,B_noise,0.15,neutral,1,0.8666666666666667
1820,focused,5,30,30,B_noise,0.15,hard,3,0.7
1821,focused,5,30,30,B_noise,0.15,easy,5,0.9333333333333333
1822,focused,5,30,30,B_noise,0.15,neutral,4,0.7
1823,focused,5,30,30,B_noise,0.15,hard,7,0.7666666666666667
1824,focused,5,30,30,B_noise,0.15,easy,6,0.8
1825,focused,5,30,30,B_noise,0.15,neutral,0,0.7666666666666667
1826,focused,5,30,30,B_noise,0.15,hard,3,0.8
1827,focused,5,30,30,B_noise,0.15,easy,5,1.0
1828,focused,5,30,30,B_noise,0.15,neutral,9,0.7
1829,focused,5,30,30,B_noise,0.15,hard,4,0.5666666666666667
1830,focused,5,30,30,B_noise,0.15,easy,10,0.8
1831,focused,5,30,30,B_noise,0.15,neutral,2,0.8333333333333334
1832,focused,5,30,30,B_noise,0.15,hard,9,0.7666666666666667
1833,focused,5,30,30,B_noise,0.15,easy,5,0.8
1834,focused,5,30,30,B_noise,0.15,neutral,1,0.7
1835,focused,5,30,30,B_noise,0.15,hard,9,0.7666666666666667
1836,focused,5,30,30,B_noise,0.15,easy,6,0.8333333333333334
1837,focused,5,30,30,B_noise,0.15,neutral,7,0.7
1838,focused,5,30,30,B_noise,0.15,hard,4,0.6
1839,focused,5,30,30,B_noise,0.15,easy,2,0.8666666666666667
1840,focused,5,100,100,B_noise,0.15,easy,6,0.81
1841,focused,5,100,100,B_noise,0.15,neutral,4,0.79
1842,focused,5,100,100,B_noise,0.15,hard,3,0.61
1843,focused,5,100,100,B_noise,0.15,easy,2,0.78
1844,focused,5,100,100,B_noise,0.15,neutral,4,0.7
1845,focused,5,100,100,B_noise,0.15,hard,0,0.74
1846,focused,5,100,100,B_noise,0.15,easy,6,0.78
1847,focused,5,100,100,B_noise,0.15,neutral,9,0.69
1848,focused,5,100,100,B_noise,0.15,hard,7,0.71
1849,focused,5,100,100,B_noise,0.15,easy,1,0.77
1850,focused,5,100,100,B_noise,0.15,neutral,8,0.76
1851,focused,5,100,100,B_noise,0.15,hard,7,0.8
1852,focused,5,100,100,B_noise,0.15,easy,6,0.78
1853,focused,5,100,100,B_noise,0.15,neutral,7,0.73
1854,focused,5,100,100,B_noise,0.15,hard,3,0.67
1855,focused,5,100,100,B_noise,0.15,easy,10,0.79
1856,focused,5,100,100,B_noise,0.15,neutral,2,0.8
1857,focused,5,100,100,B_noise,0.15,hard,0,0.71
1858,focused,5,100,100,B_noise,0.15,easy,6,0.81
1859,focused,5,100,100,B_noise,0.15,neutral,9,0.78
1860,focused,5,100,100,B_noise,0.15,hard,0,0.71
1861,focused,5,100,100,B_noise,0.15,easy,10,0.83
1862,focused,5,100,100,B_noise,0.15,neutral,3,0.64
1863,focused,5,100,100,B_noise,0.15,hard,7,0.7
1864,focused,5,100,100,B_noise,0.15,easy,6,0.76
1865,focused,5,100,100,B_noise,0.15,neutral,8,0.75
1866,focused,5,100,100,B_noise,0.15,hard,9,0.76
1867,focused,5,100,100,B_noise,0.15,easy,1,0.81
1868,focused,5,100,100,B_noise,0.15,neutral,6,0.82
1869,focused,5,100,100,B_noise,0.15,hard,0,0.71
1870,focused,5,100,100,B_noise,0.15,easy,6,0.76
1871,focused,5,100,100,B_noise,0.15,neutral,8,0.84
1872,focused,5,100,100,B_noise,0.15,hard,7,0.75
1873,focused,5,100,100,B_noise,0.15,easy,8,0.74
1874,focused,5,100,100,B_noise,0.15,neutral,10,0.78
1875,focused,5,100,100,B_noise,0.15,hard,3,0.58
1876,focused,5,100,100,B_noise,0.15,easy,2,0.74
1877,focused,5,100,100,B_noise,0.15,neutral,2,0.78
1878,focused,5,100,100,B_noise,0.15,hard,4,0.76
1879,focused,5,100,100,B_noise,0.15,easy,5,0.83
1880,focused,5,300,300,B_noise,0.15,easy,8,0.83
1881,focused,5,300,300,B_noise,0.15,neutral,2,0.77
1882,focused,5,300,300,B_noise,0.15,hard,3,0.68
1883,focused,5,300,300,B_noise,0.15,easy,5,0.8033333333333333
1884,focused,5,300,300,B_noise,0.15,neutral,2,0.7766666666666666
1885,focused,5,300,300,B_noise,0.15,hard,0,0.7133333333333334
1886,focused,5,300,300,B_noise,0.15,easy,6,0.7866666666666666
1887,focused,5,300,300,B_noise,0.15,neutral,6,0.7733333333333333
1888,focused,5,300,300,B_noise,0.15,hard,9,0.7566666666666667
1889,focused,5,300,300,B_noise,0.15,easy,10,0.8333333333333334
1890,focused,5,300,300,B_noise,0.15,neutral,0,0.71
1891,focused,5,300,300,B_noise,0.15,hard,9,0.8133333333333334
1892,focused,5,300,300,B_noise,0.15,easy,8,0.81
1893,focused,5,300,300,B_noise,0.15,neutral,1,0.8333333333333334
1894,focused,5,300,300,B_noise,0.15,hard,0,0.7633333333333333
1895,focused,5,300,300,B_noise,0.15,easy,1,0.8333333333333334
1896,focused,5,300,300,B_noise,0.15,neutral,10,0.7966666666666666
1897,focused,5,300,300,B_noise,0.15,hard,4,0.7366666666666667
1898,focused,5,300,300,B_noise,0.15,easy,2,0.7666666666666667
1899,focused,5,300,300,B_noise,0.15,neutral,7,0.6733333333333333
1900,focused,5,300,300,B_noise,0.15,hard,3,0.6233333333333333
1901,focused,5,300,300,B_noise,0.15,easy,2,0.7233333333333334
1902,focused,5,300,300,B_noise,0.15,neutral,5,0.85
1903,focused,5,300,300,B_noise,0.15,hard,7,0.7133333333333334
1904,focused,5,300,300,B_noise,0.15,easy,1,0.8466666666666667
1905,focused,5,300,300,B_noise,0.15,neutral,1,0.81
1906,focused,5,300,300,B_noise,0.15,hard,7,0.73
1907,focused,5,300,300,B_noise,0.15,easy,6,0.7733333333333333
1908,focused,5,300,300,B_noise,0.15,neutral,6,0.6933333333333334
1909,focused,5,300,300,B_noise,0.15,hard,0,0.7433333333333333
1910,focused,5,300,300,B_noise,0.15,easy,6,0.7633333333333333
1911,focused,5,300,300,B_noise,0.15,neutral,4,0.6766666666666666
1912,focused,5,300,300,B_noise,0.15,hard,0,0.7133333333333334
1913,focused,5,300,300,B_noise,0.15,easy,2,0.74
1914,focused,5,300,300,B_noise,0.15,neutral,6,0.76
1915,focused,5,300,300,B_noise,0.15,hard,7,0.7233333333333334
1916,focused,5,300,300,B_noise,0.15,easy,1,0.8066666666666666
1917,focused,5,300,300,B_noise,0.15,neutral,6,0.72
1918,focused,5,300,300,B_noise,0.15,hard,4,0.7266666666666667
1919,focused,5,300,300,B_noise,0.15,easy,8,0.8
1920,cross,1,30,30,B_noise,0.15,easy,8,0.7333333333333333
1921,cross,1,30,30,B_noise,0.15,neutral,5,0.8666666666666667
1922,cross,1,30,30,B_noise,0.15,hard,7,0.6333333333333333
1923,cross,1,30,30,B_noise,0.15,easy,2,0.7333333333333333
1924,cross,1,30,30,B_noise,0.15,neutral,5,0.6666666666666666
1925,cross,1,30,30,B_noise,0.15,hard,3,0.8333333333333334
1926,cross,1,30,30,B_noise,0.15,easy,1,0.8
1927,cross,1,30,30,B_noise,0.15,neutral,4,0.8333333333333334
1928,cross,1,30,30,B_noise,0.15,hard,3,0.7
1929,cross,1,30,30,B_noise,0.15,easy,6,0.7
1930,cross,1,30,30,B_noise,0.15,neutral,3,0.7666666666666667
1931,cross,1,30,30,B_noise,0.15,hard,0,0.8
1932,cross,1,30,30,B_noise,0.15,easy,1,0.8333333333333334
1933,cross,1,30,30,B_noise,0.15,neutral,10,0.9
1934,cross,1,30,30,B_noise,0.15,hard,9,0.8333333333333334
1935,cross,1,30,30,B_noise,0.15,easy,8,0.6666666666666666
1936,cross,1,30,30,B_noise,0.15,neutral,8,0.7333333333333333
1937,cross,1,30,30,B_noise,0.15,hard,3,0.7666666666666667
1938,cross,1,30,30,B_noise,0.15,easy,10,0.9333333333333333
1939,cross,1,30,30,B_noise,0.15,neutral,9,0.7333333333333333
1940,cross,1,30,30,B_noise,0.15,hard,9,0.9333333333333333
1941,cross,1,30,30,B_noise,0.15,easy,10,0.8333333333333334
1942,cross,1,30,30,B_noise,0.15,neutral,5,0.8666666666666667
1943,cross,1,30,30,B_noise,0.15,hard,0,0.7
1944,cross,1,30,30,B_noise,0.15,easy,8,0.8333333333333334
1945,cross,1,30,30,B_noise,0.15,neutral,4,0.7666666666666667
1946,cross,1,30,30,B_noise,0.15,hard,4,0.5666666666666667
1947,cross,1,30,30,B_noise,0.15,easy,10,0.7
1948,cross,1,30,30,B_noise,0.15,neutral,4,0.7333333333333333
1949,cross,1,30,30,B_noise,0.15,hard,3,0.6666666666666666
1950,cross,1,30,30,B_noise,0.15,easy,2,0.8333333333333334
1951,cross,1,30,30,B_noise,0.15,neutral,5,0.8
1952,cross,1,30,30,B_noise,0.15,hard,3,0.7666666666666667
1953,cross,1,30,30,B_noise,0.15,easy,5,0.7333333333333333
1954,cross,1,30,30,B_noise,0.15,neutral,6,0.7666666666666667
1955,cross,1,30,30,B_noise,0.15,hard,3,0.7666666666666667
1956,cross,1,30,30,B_noise,0.15,easy,10,0.7666666666666667
1957,cross,1,30,30,B_noise,0.15,neutral,3,0.8
1958,cross,1,30,30,B_noise,0.15,hard,0,0.8
1959,cross,1,30,30,B_noise,0.15,easy,2,0.6666666666666666
1960,cross,1,100,100,B_noise,0.15,easy,8,0.79
1961,cross,1,100,100,B_noise,0.15,neutral,8,0.79
1962,cross,1,100,100,B_noise,0.15,hard,9,0.76
1963,cross,1,100,100,B_noise,0.15,easy,1,0.77
1964,cross,1,100,100,B_noise,0.15,neutral,9,0.78
1965,cross,1,100,100,B_noise,0.15,hard,3,0.71
1966,cross,1,100,100,B_noise,0.15,easy,1,0.86
1967,cross,1,100,100,B_noise,0.15,neutral,8,0.73
1968,cross,1,100,100,B_noise,0.15,hard,0,0.82
1969,cross,1,100,100,B_noise,0.15,easy,2,0.79
1970,cross,1,100,100,B_noise,0.15,neutral,6,0.78
1971,cross,1,100,100,B_noise,0.15,hard,3,0.73
1972,cross,1,100,100,B_noise,0.15,easy,6,0.8
1973,cross,1,100,100,B_noise,0.15,neutral,8,0.72
1974,cross,1,100,100,B_noise,0.15,hard,9,0.74
1975,cross,1,100,100,B_noise,0.15,easy,2,0.73
1976,cross,1,100,100,B_noise,0.15,neutral,5,0.77
1977,cross,1,100,100,B_noise,0.15,hard,7,0.66
1978,cross,1,100,100,B_noise,0.15,easy,1,0.79
1979,cross,1,100,100,B_noise,0.15,neutral,2,0.78
1980,cross,1,100,100,B_noise,0.15,hard,7,0.73
1981,cross,1,100,100,B_noise,0.15,easy,8,0.75
1982,cross,1,100,100,B_noise,0.15,neutral,4,0.83
1983,cross,1,100,100,B_noise,0.15,hard,7,0.66
1984,cross,1,100,100,B_noise,0.15,easy,10,0.78
1985,cross,1,100,100,B_noise,0.15,neutral,3,0.62
1986,cross,1,100,100,B_noise,0.15,hard,4,0.69
1987,cross,1,100,100,B_noise,0.15,easy,6,0.86
1988,cross,1,100,100,B_noise,0.15,neutral,9,0.78
1989,cross,1,100,100,B_noise,0.15,hard,0,0.74
1990,cross,1,100,100,B_noise,0.15,easy,8,0.84
1991,cross,1,100,100,B_noise,0.15,neutral,4,0.72
1992,cross,1,100,100,B_noise,0.15,hard,4,0.76
1993,cross,1,100,100,B_noise,0.15,easy,5,0.84
1994,cross,1,100,100,B_noise,0.15,neutral,5,0.77
1995,cross,1,100,100,B_noise,0.15,hard,0,0.75
1996,cross,1,100,100,B_noise,0.15,easy,10,0.85
1997,cross,1,100,100,B_noise,0.15,neutral,8,0.81
1998,cross,1,100,100,B_noise,0.15,hard,9,0.74
1999,cross,1,100,100,B_noise,0.15,easy,8,0.76
2000,cross,1,300,300,B_noise,0.15,easy,8,0.7666666666666667
2001,cross,1,300,300,B_noise,0.15,neutral,7,0.7666666666666667
2002,cross,1,300,300,B_noise,0.15,hard,9,0.73
2003,cross,1,300,300,B_noise,0.15,easy,10,0.7466666666666667
2004,cross,1,300,300,B_noise,0.15,neutral,6,0.7733333333333333
2005,cross,1,300,300,B_noise,0.15,hard,7,0.7333333333333333
2006,cross,1,300,300,B_noise,0.15,easy,6,0.7233333333333334
2007,cross,1,300,300,B_noise,0.15,neutral,5,0.7866666666666666
2008,cross,1,300,300,B_noise,0.15,hard,4,0.7733333333333333
2009,cross,1,300,300,B_noise,0.15,easy,2,0.8033333333333333
2010,cross,1,300,300,B_noise,0.15,neutral,7,0.7066666666666667
2011,cross,1,300,300,B_noise,0.15,hard,7,0.7033333333333334
2012,cross,1,300,300,B_noise,0.15,easy,8,0.7033333333333334
2013,cross,1,300,300,B_noise,0.15,neutral,0,0.7733333333333333
2014,cross,1,300,300,B_noise,0.15,hard,0,0.69
2015,cross,1,300,300,B_noise,0.15,easy,1,0.7866666666666666
2016,cross,1,300,300,B_noise,0.15,neutral,8,0.81
2017,cross,1,300,300,B_noise,0.15,hard,9,0.7066666666666667
2018,cross,1,300,300,B_noise,0.15,easy,10,0.7333333333333333
2019,cross,1,300,300,B_noise,0.15,neutral,8,0.7533333333333333
2020,cross,1,300,300,B_noise,0.15,hard,9,0.74
2021,cross,1,300,300,B_noise,0.15,easy,8,0.8233333333333334
2022,cross,1,300,300,B_noise,0.15,neutral,8,0.8233333333333334
2023,cross,1,300,300,B_noise,0.15,hard,9,0.7633333333333333
2024,cross,1,300,300,B_noise,0.15,easy,5,0.8033333333333333
2025,cross,1,300,300,B_noise,0.15,neutral,4,0.7266666666666667
2026,cross,1,300,300,B_noise,0.15,hard,4,0.7433333333333333
2027,cross,1,300,300,B_noise,0.15,easy,2,0.77
2028,cross,1,300,300,B_noise,0.15,neutral,8,0.74
2029,cross,1,300,300,B_noise,0.15,hard,4,0.7433333333333333
2030,cross,1,300,300,B_noise,0.15,easy,8,0.79
2031,cross,1,300,300,B_noise,0.15,neutral,7,0.74
2032,cross,1,300,300,B_noise,0.15,hard,4,0.7333333333333333
2033,cross,1,300,300,B_noise,0.15,easy,6,0.7533333333333333
2034,cross,1,300,300,B_noise,0.15,neutral,8,0.81
2035,cross,1,300,300,B_noise,0.15,hard,3,0.72
2036,cross,1,300,300,B_noise,0.15,easy,8,0.7933333333333333
2037,cross,1,300,300,B_noise,0.15,neutral,4,0.73
2038,cross,1,300,300,B_noise,0.15,hard,7,0.77
2039,cross,1,300,300,B_noise,0.15,easy,5,0.79
2040,cross,2,30,30,B_noise,0.15,easy,8,0.7666666666666667
2041,cross,2,30,30,B_noise,0.15,neutral,7,0.8
2042,cross,2,30,30,B_noise,0.15,hard,0,0.8333333333333334
2043,cross,2,30,30,B_noise,0.15,easy,8,0.7666666666666667
2044,cross,2,30,30,B_noise,0.15,neutral,10,0.8333333333333334
2045,cross,2,30,30,B_noise,0.15,hard,9,0.7666666666666667
2046,cross,2,30,30,B_noise,0.15,easy,1,0.8333333333333334
2047,cross,2,30,30,B_noise,0.15,neutral,5,0.8333333333333334
2048,cross,2,30,30,B_noise,0.15,hard,9,0.8666666666666667
2049,cross,2,30,30,B_noise,0.15,easy,10,0.8666666666666667
2050,cross,2,30,30,B_noise,0.15,neutral,6,0.8666666666666667
2051,cross,2,30,30,B_noise,0.15,hard,4,0.6
2052,cross,2,30,30,B_noise,0.15,easy,10,0.7333333333333333
2053,cross,2,30,30,B_noise,0.15,neutral,10,0.8333333333333334
2054,cross,2,30,30,B_noise,0.15,hard,0,0.7666666666666667
2055,cross,2,30,30,B_noise,0.15,easy,10,0.9
2056,cross,2,30,30,B_noise,0.15,neutral,4,0.8
2057,cross,2,30,30,B_noise,0.15,hard,9,0.6666666666666666
2058,cross,2,30,30,B_noise,0.15,easy,10,0.7666666666666667
2059,cross,2,30,30,B_noise,0.15,neutral,2,0.7666666666666667
2060,cross,2,30,30,B_noise,0.15,hard,7,0.6666666666666666
2061,cross,2,30,30,B_noise,0.15,easy,1,0.8333333333333334
2062,cross,2,30,30,B_noise,0.15,neutral,0,0.8
2063,cross,2,30,30,B_noise,0.15,hard,4,0.8333333333333334
2064,cross,2,30,30,B_noise,0.15,easy,1,0.7666666666666667
2065,cross,2,30,30,B_noise,0.15,neutral,4,0.8
2066,cross,2,30,30,B_noise,0.15,hard,7,0.7666666666666667
2067,cross,2,30,30,B_noise,0.15,easy,2,0.7666666666666667
2068,cross,2,30,30,B_noise,0.15,neutral,1,0.8333333333333334
2069,cross,2,30,30,B_noise,0.15,hard,3,0.7666666666666667
2070,cross,2,30,30,B_noise,0.15,easy,1,0.8333333333333334
2071,cross,2,30,30,B_noise,0.15,neutral,1,0.8
2072,cross,2,30,30,B_noise,0.15,hard,9,0.8
2073,cross,2,30,30,B_noise,0.15,easy,1,0.8666666666666667
2074,cross,2,30,30,B_noise,0.15,neutral,1,0.8333333333333334
2075,cross,2,30,30,B_noise,0.15,hard,3,0.7666666666666667
2076,cross,2,30,30,B_noise,0.15,easy,2,0.8333333333333334
2077,cross,2,30,30,B_noise,0.15,neutral,1,0.7333333333333333
2078,cross,2,30,30,B_noise,0.15,hard,7,0.9
2079,cross,2,30,30,B_noise,0.15,easy,5,0.8333333333333334
2080,cross,2,100,100,B_noise,0.15,easy,2,0.79
2081,cross,2,100,100,B_noise,0.15,neutral,8,0.74
2082,cross,2,100,100,B_noise,0.15,hard,7,0.76
2083,cross,2,100,100,B_noise,0.15,easy,1,0.8
2084,cross,2,100,100,B_noise,0.15,neutral,6,0.75
2085,cross,2,100,100,B_noise,0.15,hard,7,0.75
2086,cross,2,100,100,B_noise,0.15,easy,2,0.81
2087,cross,2,100,100,B_noise,0.15,neutral,6,0.71
2088,cross,2,100,100,B_noise,0.15,hard,3,0.71
2089,cross,2,100,100,B_noise,0.15,easy,6,0.82
2090,cross,2,100,100,B_noise,0.15,neutral,4,0.71
2091,cross,2,100,100,B_noise,0.15,hard,0,0.79
2092,cross,2,100,100,B_noise,0.15,easy,8,0.74
2093,cross,2,100,100,B_noise,0.15,neutral,8,0.89
2094,cross,2,100,100,B_noise,0.15,hard,4,0.72
2095,cross,2,100,100,B_noise,0.15,easy,2,0.85
2096,cross,2,100,100,B_noise,0.15,neutral,0,0.8
2097,cross,2,100,100,B_noise,0.15,hard,0,0.82
2098,cross,2,100,100,B_noise,0.15,easy,2,0.79
2099,cross,2,100,100,B_noise,0.15,neutral,6,0.8
2100,cross,2,100,100,B_noise,0.15,hard,4,0.73
2101,cross,2,100,100,B_noise,0.15,easy,6,0.75
2102,cross,2,100,100,B_noise,0.15,neutral,5,0.71
2103,cross,2,100,100,B_noise,0.15,hard,0,0.71
2104,cross,2,100,100,B_noise,0.15,easy,10,0.84
2105,cross,2,100,100,B_noise,0.15,neutral,7,0.71
2106,cross,2,100,100,B_noise,0.15,hard,7,0.71
2107,cross,2,100,100,B_noise,0.15,easy,6,0.86
2108,cross,2,100,100,B_noise,0.15,neutral,10,0.75
2109,cross,2,100,100,B_noise,0.15,hard,4,0.79
2110,cross,2,100,100,B_noise,0.15,easy,5,0.81
2111,cross,2,100,100,B_noise,0.15,neutral,9,0.73
2112,cross,2,100,100,B_noise,0.15,hard,0,0.72
2113,cross,2,100,100,B_noise,0.15,easy,2,0.8
2114,cross,2,100,100,B_noise,0.15,neutral,2,0.8
2115,cross,2,100,100,B_noise,0.15,hard,7,0.74
2116,cross,2,100,100,B_noise,0.15,easy,6,0.8
2117,cross,2,100,100,B_noise,0.15,neutral,5,0.8
2118,cross,2,100,100,B_noise,0.15,hard,3,0.69
2119,cross,2,100,100,B_noise,0.15,easy,8,0.73
2120,cross,2,300,300,B_noise,0.15,easy,10,0.7466666666666667
2121,cross,2,300,300,B_noise,0.15,neutral,9,0.7433333333333333
2122,cross,2,300,300,B_noise,0.15,hard,4,0.7366666666666667
2123,cross,2,300,300,B_noise,0.15,easy,5,0.8166666666666667
2124,cross,2,300,300,B_noise,0.15,neutral,9,0.7633333333333333
2125,cross,2,300,300,B_noise,0.15,hard,9,0.71
2126,cross,2,300,300,B_noise,0.15,easy,1,0.7233333333333334
2127,cross,2,300,300,B_noise,0.15,neutral,3,0.68
2128,cross,2,300,300,B_noise,0.15,hard,3,0.7166666666666667
2129,cross,2,300,300,B_noise,0.15,easy,2,0.7766666666666666
2130,cross,2,300,300,B_noise,0.15,neutral,10,0.8066666666666666
2131,cross,2,300,300,B_noise,0.15,hard,7,0.7633333333333333
2132,cross,2,300,300,B_noise,0.15,easy,2,0.7066666666666667
2133,cross,2,300,300,B_noise,0.15,neutral,2,0.7666666666666667
2134,cross,2,300,300,B_noise,0.15,hard,3,0.7166666666666667
2135,cross,2,300,300,B_noise,0.15,easy,1,0.8033333333333333
2136,cross,2,300,300,B_noise,0.15,neutral,8,0.8166666666666667
2137,cross,2,300,300,B_noise,0.15,hard,3,0.6966666666666667
2138,cross,2,300,300,B_noise,0.15,easy,2,0.7433333333333333
2139,cross,2,300,300,B_noise,0.15,neutral,2,0.68
2140,cross,2,300,300,B_noise,0.15,hard,0,0.69
2141,cross,2,300,300,B_noise,0.15,easy,2,0.79
2142,cross,2,300,300,B_noise,0.15,neutral,0,0.7366666666666667
2143,cross,2,300,300,B_noise,0.15,hard,7,0.7533333333333333
2144,cross,2,300,300,B_noise,0.15,easy,8,0.7566666666666667
2145,cross,2,300,300,B_noise,0.15,neutral,5,0.76
2146,cross,2,300,300,B_noise,0.15,hard,0,0.7566666666666667
2147,cross,2,300,300,B_noise,0.15,easy,6,0.7733333333333333
2148,cross,2,300,300,B_noise,0.15,neutral,3,0.6966666666666667
2149,cross,2,300,300,B_noise,0.15,hard,4,0.7266666666666667
2150,cross,2,300,300,B_noise,0.15,easy,6,0.7333333333333333
2151,cross,2,300,300,B_noise,0.15,neutral,5,0.77
2152,cross,2,300,300,B_noise,0.15,hard,3,0.69
2153,cross,2,300,300,B_noise,0.15,easy,8,0.8366666666666667
2154,cross,2,300,300,B_noise,0.15,neutral,3,0.7066666666666667
2155,cross,2,300,300,B_noise,0.15,hard,3,0.7533333333333333
2156,cross,2,300,300,B_noise,0.15,easy,5,0.78
2157,cross,2,300,300,B_noise,0.15,neutral,9,0.75
2158,cross,2,300,300,B_noise,0.15,hard,3,0.6866666666666666
2159,cross,2,300,300,B_noise,0.15,easy,5,0.7833333333333333
2160,cross,3,30,30,B_noise,0.15,easy,2,0.7
2161,cross,3,30,30,B_noise,0.15,neutral,5,0.7666666666666667
2162,cross,3,30,30,B_noise,0.15,hard,9,0.8666666666666667
2163,cross,3,30,30,B_noise,0.15,easy,8,0.8333333333333334
2164,cross,3,30,30,B_noise,0.15,neutral,10,0.7333333333333333
2165,cross,3,30,30,B_noise,0.15,hard,4,0.7
2166,cross,3,30,30,B_noise,0.15,easy,5,0.8666666666666667
2167,cross,3,30,30,B_noise,0.15,neutral,10,0.8333333333333334
2168,cross,3,30,30,B_noise,0.15,hard,4,0.6
2169,cross,3,30,30,B_noise,0.15,easy,2,0.8666666666666667
2170,cross,3,30,30,B_noise,0.15,neutral,8,0.6
2171,cross,3,30,30,B_noise,0.15,hard,3,0.6333333333333333
2172,cross,3,30,30,B_noise,0.15,easy,2,0.7666666666666667
2173,cross,3,30,30,B_noise,0.15,neutral,3,0.6666666666666666
2174,cross,3,30,30,B_noise,0.15,hard,3,0.7666666666666667
2175,cross,3,30,30,B_noise,0.15,easy,8,0.8333333333333334
